timestamp,cpuPercent,heapUsedMB,latencyMs,errorCount,label
2024-06-15T08:42:55,27.1,98.39,120.06,1,1
2024-06-15T08:42:56,29.14,101.86,80.08,1,1
2024-06-15T08:42:57,29.56,88.78,121.52,0,1
2024-06-15T08:42:58,35.72,89.11,127.49,1,1
2024-06-15T08:42:59,33.98,91.69,142.79,0,1
2024-06-15T08:43:00,34.23,111.74,93.86,1,1
2024-06-15T08:43:01,34.17,101.28,124.59,0,1
2024-06-15T08:43:02,37.07,112.06,130.54,0,1
2024-06-15T08:43:03,33.36,123.25,114.15,0,1
2024-06-15T08:43:04,35.54,86.89,135.98,1,1
2024-06-15T08:43:05,32.85,109.66,76.27,1,1
2024-06-15T08:43:06,47.35,120.53,178.32,0,1
2024-06-15T08:43:07,40.39,125.64,154.4,1,1
2024-06-15T08:43:08,41.68,112.79,111.98,0,1
2024-06-15T08:43:09,48.22,99.0,108.57,0,1
2024-06-15T08:43:10,40.95,116.09,97.25,0,1
2024-06-15T08:43:11,53.29,106.59,106.67,0,1
2024-06-15T08:43:12,35.52,99.77,87.59,0,1
2024-06-15T08:43:13,35.61,120.78,252.61,1,1
2024-06-15T08:43:14,42.47,137.07,189.45,0,1
2024-06-15T08:43:15,57.15,146.26,158.81,0,1
2024-06-15T08:43:16,39.49,99.18,236.88,1,1
2024-06-15T08:43:17,33.91,112.03,245.49,0,1
2024-06-15T08:43:18,59.87,145.81,253.99,0,1
2024-06-15T08:43:19,47.45,162.21,241.23,1,1
2024-06-15T08:43:20,49.33,140.58,130.17,0,1
2024-06-15T08:43:21,44.93,120.55,295.35,0,1
2024-06-15T08:43:22,50.75,123.66,214.41,0,1
2024-06-15T08:43:23,54.38,180.45,294.19,1,1
2024-06-15T08:43:24,50.87,187.38,326.19,1,1
2024-06-15T08:43:25,59.85,115.95,252.02,1,1
2024-06-15T08:43:26,52.77,125.48,169.58,0,1
2024-06-15T08:43:27,54.78,150.15,145.85,1,1
2024-06-15T08:43:28,43.65,135.37,227.82,0,1
2024-06-15T08:43:29,56.29,174.96,290.94,0,1
2024-06-15T08:43:30,66.25,187.52,133.2,1,1
2024-06-15T08:43:31,55.19,196.6,309.87,1,1
2024-06-15T08:43:32,65.98,202.75,263.31,1,1
2024-06-15T08:43:33,60.23,133.17,236.48,0,1
2024-06-15T08:43:34,44.27,222.34,197.54,1,1
2024-06-15T08:43:35,69.74,187.77,191.45,0,1
2024-06-15T08:43:36,79.76,213.78,299.21,1,1
2024-06-15T08:43:37,76.91,115.16,421.81,1,1
2024-06-15T08:43:38,60.43,123.39,239.14,1,1
2024-06-15T08:43:39,59.74,234.98,436.49,0,1
2024-06-15T08:43:40,65.18,183.33,186.6,0,1
2024-06-15T08:43:41,77.23,196.15,275.95,0,1
2024-06-15T08:43:42,83.61,136.22,125.04,1,1
2024-06-15T08:43:43,70.92,241.59,308.34,0,1
2024-06-15T08:43:44,54.15,113.85,335.07,0,1
2024-06-15T08:43:45,99.9,317.85,1812.88,1,1
2024-06-15T08:43:46,24.44,74.17,44.6,0,0
2024-06-15T08:43:47,23.92,72.48,43.35,0,0
2024-06-15T08:43:48,13.35,76.21,47.28,0,0
2024-06-15T08:43:49,24.99,74.01,44.47,0,0
2024-06-15T08:43:50,27.7,78.53,41.77,0,0
2024-06-15T08:43:51,22.56,77.78,29.99,0,0
2024-06-15T08:43:52,20.71,78.34,49.8,0,0
2024-06-15T08:43:53,23.48,71.24,41.6,0,0
2024-06-15T08:43:54,19.64,75.83,35.53,1,0
2024-06-15T08:43:55,17.9,69.84,51.77,0,0
2024-06-15T08:43:56,20.4,75.39,41.98,0,0
2024-06-15T08:43:57,17.73,71.85,33.96,0,0
2024-06-15T08:43:58,19.11,75.92,35.63,0,0
2024-06-15T08:43:59,28.99,77.57,48.47,0,0
2024-06-15T08:44:00,21.52,78.79,40.26,0,0
2024-06-15T08:44:01,21.87,75.42,47.61,0,0
2024-06-15T08:44:02,24.55,73.81,37.74,0,0
2024-06-15T08:44:03,24.56,76.79,38.85,0,0
2024-06-15T08:44:04,15.65,74.48,46.99,0,0
2024-06-15T08:44:05,29.22,72.01,38.59,0,0
2024-06-15T08:44:06,20.44,78.39,41.72,0,0
2024-06-15T08:44:07,18.37,76.4,38.76,0,0
2024-06-15T08:44:08,17.1,72.77,55.87,0,0
2024-06-15T08:44:09,23.54,75.27,40.0,0,0
2024-06-15T08:44:10,23.17,75.7,44.34,0,0
2024-06-15T08:44:11,22.46,77.17,42.18,0,0
2024-06-15T08:44:12,18.09,73.47,26.17,0,0
2024-06-15T08:44:13,30.11,77.16,35.36,0,0
2024-06-15T08:44:14,20.87,73.41,54.34,0,0
2024-06-15T08:44:15,16.32,75.29,41.13,0,0
2024-06-15T08:44:16,25.31,74.74,27.93,0,0
2024-06-15T08:44:17,21.0,72.57,42.64,0,0
2024-06-15T08:44:18,27.74,70.65,35.6,0,0
2024-06-15T08:44:19,19.79,74.05,47.92,0,0
2024-06-15T08:44:20,21.31,76.04,36.99,0,0
2024-06-15T08:44:21,22.92,76.94,36.14,0,0
2024-06-15T08:44:22,25.13,75.13,50.36,0,0
2024-06-15T08:44:23,21.19,75.95,41.68,0,0
2024-06-15T08:44:24,21.62,75.65,46.29,0,0
2024-06-15T08:44:25,17.0,78.58,27.12,0,0
2024-06-15T08:44:26,19.26,74.76,45.3,0,0
2024-06-15T08:44:27,28.3,70.35,37.94,0,0
2024-06-15T08:44:28,13.49,75.08,44.17,0,0
2024-06-15T08:44:29,28.36,75.3,50.35,0,0
2024-06-15T08:44:30,24.34,73.91,30.73,0,0
2024-06-15T08:44:31,23.1,71.27,52.36,0,0
2024-06-15T08:44:32,21.35,77.99,38.16,0,0
2024-06-15T08:44:33,23.08,75.52,41.64,0,0
2024-06-15T08:44:34,20.27,75.98,34.59,0,0
2024-06-15T08:44:35,17.16,78.11,47.82,0,0
2024-06-15T08:44:36,22.26,79.16,39.86,0,0
2024-06-15T08:44:37,27.29,75.44,33.8,0,0
2024-06-15T08:44:38,29.39,77.48,41.03,0,0
2024-06-15T08:44:39,24.91,73.99,48.63,0,0
2024-06-15T08:44:40,12.44,72.45,49.83,0,0
2024-06-15T08:44:41,21.0,75.52,31.23,0,0
2024-06-15T08:44:42,29.39,77.98,40.39,0,0
2024-06-15T08:44:43,20.38,77.57,57.86,0,0
2024-06-15T08:44:44,25.82,80.43,34.62,0,0
2024-06-15T08:44:45,18.72,72.03,45.53,0,0
2024-06-15T08:44:46,22.7,74.62,48.47,0,0
2024-06-15T08:44:47,26.93,71.19,37.22,0,0
2024-06-15T08:44:48,25.28,73.83,35.61,0,0
2024-06-15T08:44:49,26.07,71.78,39.59,0,0
2024-06-15T08:44:50,23.31,73.57,48.27,0,0
2024-06-15T08:44:51,19.72,78.52,40.99,1,0
2024-06-15T08:44:52,24.69,76.87,36.98,0,0
2024-06-15T08:44:53,13.79,75.9,42.58,0,0
2024-06-15T08:44:54,24.22,74.43,38.56,0,0
2024-06-15T08:44:55,30.03,71.32,47.87,0,0
2024-06-15T08:44:56,19.7,74.16,39.46,0,0
2024-06-15T08:44:57,18.79,76.43,53.13,0,0
2024-06-15T08:44:58,23.88,75.26,34.11,0,0
2024-06-15T08:44:59,24.07,80.39,38.95,0,0
2024-06-15T08:45:00,20.5,73.6,38.08,0,0
2024-06-15T08:45:01,11.02,76.01,35.24,0,0
2024-06-15T08:45:02,15.56,76.88,33.34,0,0
2024-06-15T08:45:03,20.65,78.67,30.73,0,0
2024-06-15T08:45:04,15.87,75.67,51.2,1,0
2024-06-15T08:45:05,15.7,76.02,46.65,0,0
2024-06-15T08:45:06,13.76,77.0,49.01,0,0
2024-06-15T08:45:07,20.75,78.13,51.09,1,0
2024-06-15T08:45:08,22.41,73.87,34.22,0,0
2024-06-15T08:45:09,21.85,76.42,39.41,0,0
2024-06-15T08:45:10,13.21,78.17,43.52,0,0
2024-06-15T08:45:11,20.48,77.14,54.2,0,0
2024-06-15T08:45:12,10.79,76.09,30.59,0,0
2024-06-15T08:45:13,24.0,75.32,47.09,0,0
2024-06-15T08:45:14,20.0,70.32,38.4,0,0
2024-06-15T08:45:15,23.63,77.54,32.63,0,0
2024-06-15T08:45:16,26.11,73.38,44.9,0,0
2024-06-15T08:45:17,19.96,75.46,49.14,0,0
2024-06-15T08:45:18,17.09,73.3,43.48,0,0
2024-06-15T08:45:19,31.61,72.84,58.32,0,0
2024-06-15T08:45:20,30.02,74.76,39.61,0,0
2024-06-15T08:45:21,19.23,74.83,30.75,0,0
2024-06-15T08:45:22,21.7,78.74,37.11,0,0
2024-06-15T08:45:23,21.04,70.75,44.99,0,0
2024-06-15T08:45:24,23.06,75.16,40.27,0,0
2024-06-15T08:45:25,20.83,76.25,41.77,0,0
2024-06-15T08:45:26,23.26,75.54,50.99,0,0
2024-06-15T08:45:27,24.71,75.48,54.15,0,0
2024-06-15T08:45:28,23.68,78.26,46.86,0,0
2024-06-15T08:45:29,14.63,78.26,43.08,0,0
2024-06-15T08:45:30,21.79,75.7,39.24,0,0
2024-06-15T08:45:31,22.91,73.52,52.19,0,0
2024-06-15T08:45:32,21.55,74.04,34.6,0,0
2024-06-15T08:45:33,23.08,75.47,45.11,0,0
2024-06-15T08:45:34,17.89,71.0,47.0,0,0
2024-06-15T08:45:35,27.94,72.43,54.72,0,0
2024-06-15T08:45:36,23.14,74.98,38.82,0,0
2024-06-15T08:45:37,16.46,77.47,35.8,0,0
2024-06-15T08:45:38,18.88,77.48,26.94,0,0
2024-06-15T08:45:39,15.91,74.95,44.35,0,0
2024-06-15T08:45:40,23.94,74.25,62.24,0,0
2024-06-15T08:45:41,21.09,74.42,35.62,0,0
2024-06-15T08:45:42,22.5,76.54,51.63,0,0
2024-06-15T08:45:43,16.04,74.39,45.57,1,0
2024-06-15T08:45:44,24.35,75.02,46.34,0,0
2024-06-15T08:45:45,18.76,78.89,49.94,0,0
2024-06-15T08:45:46,16.62,72.31,33.62,0,0
2024-06-15T08:45:47,24.71,71.79,39.35,0,0
2024-06-15T08:45:48,23.82,74.83,44.07,0,0
2024-06-15T08:45:49,17.74,76.49,37.09,0,0
2024-06-15T08:45:50,20.7,75.59,42.82,0,0
2024-06-15T08:45:51,22.1,73.12,39.6,1,0
2024-06-15T08:45:52,22.01,71.56,38.3,0,0
2024-06-15T08:45:53,23.55,71.81,51.25,0,0
2024-06-15T08:45:54,27.08,71.89,52.86,0,0
2024-06-15T08:45:55,21.43,76.05,38.03,0,0
2024-06-15T08:45:56,25.69,76.02,35.49,0,0
2024-06-15T08:45:57,17.34,71.35,43.5,0,0
2024-06-15T08:45:58,24.29,76.63,41.06,0,0
2024-06-15T08:45:59,17.37,73.29,51.22,0,0
2024-06-15T08:46:00,20.06,75.36,33.39,0,0
2024-06-15T08:46:01,23.35,73.86,50.37,0,0
2024-06-15T08:46:02,25.09,73.76,40.99,0,0
2024-06-15T08:46:03,19.8,71.45,35.14,0,0
2024-06-15T08:46:04,22.79,75.81,43.19,0,0
2024-06-15T08:46:05,20.79,77.33,42.51,0,0
2024-06-15T08:46:06,24.81,70.57,10.62,0,0
2024-06-15T08:46:07,23.14,71.44,40.3,0,0
2024-06-15T08:46:08,20.79,78.97,45.2,0,0
2024-06-15T08:46:09,22.66,77.09,44.95,0,0
2024-06-15T08:46:10,20.17,77.68,33.12,0,0
2024-06-15T08:46:11,23.29,71.13,43.63,0,0
2024-06-15T08:46:12,22.77,79.19,29.48,0,0
2024-06-15T08:46:13,19.6,77.06,44.68,0,0
2024-06-15T08:46:14,22.72,72.61,37.27,0,0
2024-06-15T08:46:15,26.98,74.87,45.0,0,0
2024-06-15T08:46:16,21.54,72.04,49.47,0,0
2024-06-15T08:46:17,24.01,80.76,33.88,0,0
2024-06-15T08:46:18,25.29,71.72,43.26,0,0
2024-06-15T08:46:19,25.91,69.82,40.36,1,0
2024-06-15T08:46:20,19.75,73.25,45.08,0,0
2024-06-15T08:46:21,26.48,74.67,43.64,0,0
2024-06-15T08:46:22,22.46,75.0,33.29,0,0
2024-06-15T08:46:23,26.43,75.74,45.16,0,0
2024-06-15T08:46:24,18.77,73.85,40.59,1,0
2024-06-15T08:46:25,15.86,70.78,37.19,0,0
2024-06-15T08:46:26,24.09,73.37,33.85,0,0
2024-06-15T08:46:27,18.74,73.86,39.17,0,0
2024-06-15T08:46:28,30.66,77.64,50.2,0,0
2024-06-15T08:46:29,26.67,72.5,32.22,0,0
2024-06-15T08:46:30,17.57,78.34,37.62,0,0
2024-06-15T08:46:31,16.99,73.92,40.09,0,0
2024-06-15T08:46:32,23.07,75.63,35.37,0,0
2024-06-15T08:46:33,24.74,73.4,40.75,0,0
2024-06-15T08:46:34,24.75,73.4,37.45,0,0
2024-06-15T08:46:35,24.37,72.86,38.92,0,0
2024-06-15T08:46:36,24.22,80.14,46.84,0,0
2024-06-15T08:46:37,23.89,76.33,33.41,0,0
2024-06-15T08:46:38,22.46,74.93,44.57,0,0
2024-06-15T08:46:39,22.47,75.95,39.51,0,0
2024-06-15T08:46:40,22.23,71.93,39.44,0,0
2024-06-15T08:46:41,27.56,75.8,41.83,1,0
2024-06-15T08:46:42,29.58,71.6,33.12,0,0
2024-06-15T08:46:43,28.85,75.11,40.06,0,0
2024-06-15T08:46:44,17.2,76.12,46.36,0,0
2024-06-15T08:46:45,17.62,74.65,39.32,0,0
2024-06-15T08:46:46,23.02,72.2,52.02,0,0
2024-06-15T08:46:47,25.66,74.09,40.27,0,0
2024-06-15T08:46:48,21.45,73.05,38.45,0,0
2024-06-15T08:46:49,20.92,79.03,49.57,0,0
2024-06-15T08:46:50,25.74,75.92,33.06,0,0
2024-06-15T08:46:51,21.83,77.43,31.93,0,0
2024-06-15T08:46:52,24.55,80.81,50.49,0,0
2024-06-15T08:46:53,27.66,75.55,49.74,0,0
2024-06-15T08:46:54,19.13,76.99,47.24,0,0
2024-06-15T08:46:55,23.16,78.29,37.69,0,0
2024-06-15T08:46:56,21.25,75.24,33.76,0,0
2024-06-15T08:46:57,22.91,70.7,50.38,0,0
2024-06-15T08:46:58,22.19,73.7,35.33,0,0
2024-06-15T08:46:59,21.06,76.72,46.38,0,0
2024-06-15T08:47:00,19.18,72.88,47.26,0,0
2024-06-15T08:47:01,19.11,75.15,42.99,0,0
2024-06-15T08:47:02,23.25,77.15,31.9,0,0
2024-06-15T08:47:03,14.36,73.58,56.41,0,0
2024-06-15T08:47:04,30.09,79.58,40.46,0,0
2024-06-15T08:47:05,14.87,69.14,37.09,0,0
2024-06-15T08:47:06,21.21,78.25,48.94,0,0
2024-06-15T08:47:07,22.91,72.78,34.31,0,0
2024-06-15T08:47:08,23.02,76.74,45.14,0,0
2024-06-15T08:47:09,17.86,76.63,45.41,0,0
2024-06-15T08:47:10,17.72,73.04,47.51,0,0
2024-06-15T08:47:11,21.06,78.97,46.01,0,0
2024-06-15T08:47:12,20.05,74.97,42.51,0,0
2024-06-15T08:47:13,19.09,72.72,47.61,0,0
2024-06-15T08:47:14,25.38,76.51,54.12,0,0
2024-06-15T08:47:15,19.83,79.19,34.79,0,0
2024-06-15T08:47:16,17.95,70.6,38.43,0,0
2024-06-15T08:47:17,19.99,76.31,43.95,0,0
2024-06-15T08:47:18,17.23,74.02,39.03,0,0
2024-06-15T08:47:19,14.9,72.55,35.83,1,0
2024-06-15T08:47:20,27.73,75.48,47.3,0,0
2024-06-15T08:47:21,16.01,77.99,52.41,0,0
2024-06-15T08:47:22,14.01,73.24,45.97,0,0
2024-06-15T08:47:23,24.58,73.3,39.56,0,0
2024-06-15T08:47:24,19.61,75.28,51.58,0,0
2024-06-15T08:47:25,18.92,77.5,35.75,0,0
2024-06-15T08:47:26,18.61,77.05,49.38,0,0
2024-06-15T08:47:27,25.41,71.71,38.27,0,0
2024-06-15T08:47:28,25.29,75.1,33.41,0,0
2024-06-15T08:47:29,23.83,73.21,56.36,0,0
2024-06-15T08:47:30,28.18,76.51,52.89,0,0
2024-06-15T08:47:31,22.26,76.91,53.82,0,0
2024-06-15T08:47:32,22.98,74.36,28.36,0,0
2024-06-15T08:47:33,21.67,77.06,49.57,0,0
2024-06-15T08:47:34,24.02,73.65,26.19,0,0
2024-06-15T08:47:35,20.02,74.24,39.5,0,0
2024-06-15T08:47:36,24.47,79.96,42.99,0,0
2024-06-15T08:47:37,21.13,74.35,43.0,0,0
2024-06-15T08:47:38,18.69,75.3,45.61,0,0
2024-06-15T08:47:39,22.84,76.14,45.47,0,0
2024-06-15T08:47:40,14.91,76.59,36.63,0,0
2024-06-15T08:47:41,17.62,72.24,45.47,0,0
2024-06-15T08:47:42,21.11,70.8,45.82,0,0
2024-06-15T08:47:43,16.24,75.35,43.91,0,0
2024-06-15T08:47:44,25.54,79.45,31.08,0,0
2024-06-15T08:47:45,21.79,74.31,45.47,0,0
2024-06-15T08:47:46,22.86,74.12,38.47,0,0
2024-06-15T08:47:47,17.53,77.47,45.67,0,0
2024-06-15T08:47:48,25.67,74.22,36.75,0,0
2024-06-15T08:47:49,17.69,75.9,33.68,0,0
2024-06-15T08:47:50,29.39,71.73,44.19,0,0
2024-06-15T08:47:51,28.27,76.5,43.41,0,0
2024-06-15T08:47:52,18.13,71.55,48.16,0,0
2024-06-15T08:47:53,28.02,73.9,32.89,0,0
2024-06-15T08:47:54,12.17,72.55,41.09,0,0
2024-06-15T08:47:55,28.4,76.68,44.44,0,0
2024-06-15T08:47:56,20.4,73.54,53.25,0,0
2024-06-15T08:47:57,22.8,69.74,36.61,0,0
2024-06-15T08:47:58,18.57,73.63,46.5,0,0
2024-06-15T08:47:59,21.57,74.81,52.51,0,0
2024-06-15T08:48:00,19.21,79.66,36.63,0,0
2024-06-15T08:48:01,22.36,74.3,42.99,0,0
2024-06-15T08:48:02,23.78,76.08,35.98,0,0
2024-06-15T08:48:03,17.51,81.26,38.13,0,0
2024-06-15T08:48:04,24.8,70.98,39.76,0,0
2024-06-15T08:48:05,21.49,76.18,20.22,0,0
2024-06-15T08:48:06,22.66,72.13,44.59,0,0
2024-06-15T08:48:07,17.85,72.86,39.81,0,0
2024-06-15T08:48:08,17.79,73.81,32.45,0,0
2024-06-15T08:48:09,14.67,77.54,31.63,0,0
2024-06-15T08:48:10,21.29,76.88,37.08,0,0
2024-06-15T08:48:11,18.7,75.57,50.94,0,0
2024-06-15T08:48:12,17.32,74.62,28.14,0,0
2024-06-15T08:48:13,20.43,75.09,35.16,0,0
2024-06-15T08:48:14,20.17,71.48,42.62,0,0
2024-06-15T08:48:15,26.22,72.26,37.02,1,0
2024-06-15T08:48:16,24.01,78.03,30.05,0,0
2024-06-15T08:48:17,21.32,75.71,41.18,0,0
2024-06-15T08:48:18,12.09,76.25,54.15,0,0
2024-06-15T08:48:19,22.47,72.42,37.89,0,0
2024-06-15T08:48:20,29.08,77.27,47.12,0,0
2024-06-15T08:48:21,23.43,73.35,40.4,0,0
2024-06-15T08:48:22,21.69,76.37,54.07,0,0
2024-06-15T08:48:23,26.47,71.45,43.79,0,0
2024-06-15T08:48:24,24.95,76.55,36.97,0,0
2024-06-15T08:48:25,33.66,71.81,33.33,0,0
2024-06-15T08:48:26,22.93,80.29,35.31,0,0
2024-06-15T08:48:27,20.94,77.69,41.86,0,0
2024-06-15T08:48:28,20.66,76.41,44.18,0,0
2024-06-15T08:48:29,26.12,78.23,44.46,0,0
2024-06-15T08:48:30,23.17,75.54,45.91,0,0
2024-06-15T08:48:31,22.22,75.0,51.57,0,0
2024-06-15T08:48:32,28.06,71.23,42.08,0,0
2024-06-15T08:48:33,19.25,74.22,45.22,0,0
2024-06-15T08:48:34,24.68,74.72,26.69,0,0
2024-06-15T08:48:35,18.14,77.24,20.08,0,0
2024-06-15T08:48:36,26.75,76.3,52.53,0,0
2024-06-15T08:48:37,21.21,69.85,45.44,0,0
2024-06-15T08:48:38,27.1,77.31,36.7,0,0
2024-06-15T08:48:39,22.35,73.67,35.45,0,0
2024-06-15T08:48:40,25.82,72.01,34.85,0,0
2024-06-15T08:48:41,17.58,71.27,43.17,0,0
2024-06-15T08:48:42,26.65,74.54,29.95,0,0
2024-06-15T08:48:43,25.36,79.21,36.83,0,0
2024-06-15T08:48:44,20.09,76.29,54.97,0,0
2024-06-15T08:48:45,19.92,71.67,47.05,0,0
2024-06-15T08:48:46,25.2,75.02,37.53,0,0
2024-06-15T08:48:47,25.98,76.32,35.85,0,0
2024-06-15T08:48:48,22.2,71.62,47.49,0,0
2024-06-15T08:48:49,20.95,73.91,41.74,0,0
2024-06-15T08:48:50,22.16,77.24,46.73,0,0
2024-06-15T08:48:51,21.37,76.91,45.21,0,0
2024-06-15T08:48:52,20.29,74.69,40.81,0,0
2024-06-15T08:48:53,24.02,74.08,38.88,0,0
2024-06-15T08:48:54,29.88,77.35,35.92,0,0
2024-06-15T08:48:55,24.28,75.3,45.13,0,0
2024-06-15T08:48:56,22.55,77.97,44.76,0,1
2024-06-15T08:48:57,22.17,77.11,60.06,0,1
2024-06-15T08:48:58,21.05,74.92,37.2,0,1
2024-06-15T08:48:59,18.57,82.51,77.21,0,1
2024-06-15T08:49:00,31.77,80.45,86.64,0,1
2024-06-15T08:49:01,21.58,91.96,66.8,1,1
2024-06-15T08:49:02,28.08,81.73,52.66,0,1
2024-06-15T08:49:03,30.97,89.47,77.25,0,1
2024-06-15T08:49:04,27.31,91.99,107.86,1,1
2024-06-15T08:49:05,28.57,101.5,110.06,0,1
2024-06-15T08:49:06,24.58,80.43,91.65,0,1
2024-06-15T08:49:07,28.59,83.54,60.64,0,1
2024-06-15T08:49:08,26.8,99.68,105.52,0,1
2024-06-15T08:49:09,31.42,109.8,85.8,0,1
2024-06-15T08:49:10,33.83,97.58,88.16,1,1
2024-06-15T08:49:11,26.87,109.34,66.44,0,1
2024-06-15T08:49:12,36.52,91.4,131.23,1,1
2024-06-15T08:49:13,28.78,113.32,159.52,0,1
2024-06-15T08:49:14,37.73,112.09,148.1,1,1
2024-06-15T08:49:15,28.23,85.77,115.4,0,1
2024-06-15T08:49:16,36.89,92.59,126.78,0,1
2024-06-15T08:49:17,37.19,116.2,155.26,1,1
2024-06-15T08:49:18,24.42,130.4,182.82,1,1
2024-06-15T08:49:19,37.36,91.11,73.79,0,1
2024-06-15T08:49:20,35.52,143.17,224.91,0,1
2024-06-15T08:49:21,41.95,122.69,204.77,0,1
2024-06-15T08:49:22,32.93,123.66,157.17,1,1
2024-06-15T08:49:23,47.64,132.62,228.42,1,1
2024-06-15T08:49:24,37.26,154.16,77.26,0,1
2024-06-15T08:49:25,48.97,146.33,142.02,1,1
2024-06-15T08:49:26,44.54,111.27,160.2,0,1
2024-06-15T08:49:27,41.22,97.57,168.59,0,1
2024-06-15T08:49:28,58.08,168.68,137.21,0,1
2024-06-15T08:49:29,46.38,125.52,128.1,1,1
2024-06-15T08:49:30,41.71,127.53,128.23,1,1
2024-06-15T08:49:31,51.39,100.21,126.84,1,1
2024-06-15T08:49:32,47.67,182.43,104.55,1,1
2024-06-15T08:49:33,49.28,114.11,230.08,0,1
2024-06-15T08:49:34,44.53,178.94,288.67,0,1
2024-06-15T08:49:35,45.94,152.16,319.23,1,1
2024-06-15T08:49:36,51.9,114.74,222.94,0,1
2024-06-15T08:49:37,38.53,149.62,161.03,0,1
2024-06-15T08:49:38,59.64,194.21,351.69,1,1
2024-06-15T08:49:39,58.43,117.54,269.09,0,1
2024-06-15T08:49:40,62.52,162.48,284.83,1,1
2024-06-15T08:49:41,48.52,176.28,101.09,0,1
2024-06-15T08:49:42,39.2,138.92,249.8,0,1
2024-06-15T08:49:43,64.55,199.64,202.98,1,1
2024-06-15T08:49:44,53.6,152.83,274.6,1,1
2024-06-15T08:49:45,54.12,209.93,175.38,1,1
2024-06-15T08:49:46,52.83,155.09,215.38,0,1
2024-06-15T08:49:47,67.22,124.86,367.78,0,1
2024-06-15T08:49:48,43.87,188.21,254.66,1,1
2024-06-15T08:49:49,80.8,191.06,363.6,1,1
2024-06-15T08:49:50,64.45,138.4,307.98,0,1
2024-06-15T08:49:51,75.43,115.87,169.49,1,1
2024-06-15T08:49:52,50.93,164.4,336.91,1,1
2024-06-15T08:49:53,68.81,128.89,194.63,1,1
2024-06-15T08:49:54,81.94,145.55,421.16,1,1
2024-06-15T08:49:55,79.93,163.94,405.56,1,1
2024-06-15T08:49:56,99.9,426.08,1221.17,1,1
2024-06-15T08:49:57,14.59,78.46,36.56,0,0
2024-06-15T08:49:58,22.73,75.74,44.99,0,0
2024-06-15T08:49:59,20.95,78.2,26.88,0,0
2024-06-15T08:50:00,20.32,76.12,45.66,0,0
2024-06-15T08:50:01,27.41,78.0,39.72,0,0
2024-06-15T08:50:02,27.2,73.21,49.45,0,0
2024-06-15T08:50:03,29.24,78.04,42.85,0,0
2024-06-15T08:50:04,20.67,71.18,44.48,0,0
2024-06-15T08:50:05,17.54,73.02,32.47,0,0
2024-06-15T08:50:06,20.16,74.93,44.19,0,0
2024-06-15T08:50:07,19.6,77.67,40.33,0,0
2024-06-15T08:50:08,18.85,75.57,57.71,0,0
2024-06-15T08:50:09,23.34,74.09,29.78,0,0
2024-06-15T08:50:10,21.12,75.59,38.9,0,0
2024-06-15T08:50:11,15.34,72.87,53.64,0,0
2024-06-15T08:50:12,27.74,72.78,47.38,0,0
2024-06-15T08:50:13,17.29,78.51,43.96,0,0
2024-06-15T08:50:14,25.8,70.71,47.42,0,0
2024-06-15T08:50:15,21.97,77.13,49.32,0,0
2024-06-15T08:50:16,22.26,73.5,48.24,0,0
2024-06-15T08:50:17,21.76,72.82,34.64,0,0
2024-06-15T08:50:18,16.09,73.72,50.82,0,0
2024-06-15T08:50:19,22.71,73.68,48.44,0,0
2024-06-15T08:50:20,18.67,75.24,40.56,0,0
2024-06-15T08:50:21,25.12,71.06,35.2,0,0
2024-06-15T08:50:22,15.45,74.35,51.69,0,0
2024-06-15T08:50:23,19.98,73.72,48.97,0,0
2024-06-15T08:50:24,26.27,74.78,47.48,0,0
2024-06-15T08:50:25,17.69,78.44,59.19,0,0
2024-06-15T08:50:26,24.08,69.79,37.53,0,0
2024-06-15T08:50:27,24.45,73.95,52.18,0,0
2024-06-15T08:50:28,24.35,73.23,42.26,0,0
2024-06-15T08:50:29,18.42,74.54,37.56,1,0
2024-06-15T08:50:30,26.7,80.29,30.55,0,0
2024-06-15T08:50:31,14.31,74.39,29.85,0,0
2024-06-15T08:50:32,22.18,76.87,53.95,0,0
2024-06-15T08:50:33,22.81,74.52,26.17,0,0
2024-06-15T08:50:34,22.1,75.18,47.11,0,0
2024-06-15T08:50:35,19.17,73.91,30.18,0,0
2024-06-15T08:50:36,12.83,72.23,29.44,0,0
2024-06-15T08:50:37,23.35,73.7,37.69,0,0
2024-06-15T08:50:38,18.06,66.92,54.07,0,0
2024-06-15T08:50:39,18.0,73.97,30.36,0,0
2024-06-15T08:50:40,25.89,75.36,35.39,0,0
2024-06-15T08:50:41,20.43,79.2,41.42,0,0
2024-06-15T08:50:42,21.27,72.65,26.84,0,0
2024-06-15T08:50:43,21.36,75.81,50.8,0,0
2024-06-15T08:50:44,13.01,72.19,37.35,0,0
2024-06-15T08:50:45,21.99,74.64,41.03,0,0
2024-06-15T08:50:46,23.63,72.74,49.47,0,0
2024-06-15T08:50:47,23.73,74.2,54.81,0,0
2024-06-15T08:50:48,28.23,77.33,17.85,0,0
2024-06-15T08:50:49,28.32,76.99,58.05,0,0
2024-06-15T08:50:50,26.95,78.95,49.03,0,0
2024-06-15T08:50:51,27.39,79.99,43.73,0,0
2024-06-15T08:50:52,15.71,74.23,45.12,0,0
2024-06-15T08:50:53,22.3,71.88,28.95,0,0
2024-06-15T08:50:54,19.04,77.02,54.64,0,0
2024-06-15T08:50:55,25.67,77.64,41.35,0,0
